VENTAS_NETAS,CANTIDAD_TOTAL,NUMERO_FACTURAS,ULTIMA_COMPRA,DIAS_DESDE_ULTIMA_COMPRA,PUNTAJE_MONETARIO,PUNTAJE_FRECUENCIA,PUNTAJE_RECENCIA,PUNTAJE_RFM,CLASIFICACION,NOMCLI,CADENA
26345.0554,7570.0,101,2024-05-31,30,4,4,2,10,Cliente Regular,Farmacia Verónica Espuma,GRUPO Renacer Nieve
2260.9811,360.0,12,2024-09-19,11,2,1,2,5,Cliente en Riesgo,Farmacia Verónica Espuma,GRUPO Renacer Nieve
7115.9003,1119.0,57,2024-12-19,12,3,3,2,8,Cliente Regular,Farmacia Verónica Espuma,GRUPO Renacer Nieve
16481.0475,6252.0,105,2025-03-31,0,4,4,5,13,Cliente Leal,Farmacia Verónica Espuma,GRUPO Renacer Nieve
65589.0387,24619.0,241,2025-06-26,4,5,5,3,13,Cliente Regular,Farmacia Verónica Espuma,GRUPO Renacer Nieve
19091.0423,4840.0,71,2025-09-12,18,4,3,2,9,Cliente Regular,Farmacia Verónica Espuma,GRUPO Renacer Nieve
15147.2119,7472.0,44,2025-12-30,1,4,3,5,12,Cliente Leal,Farmacia Verónica Espuma,GRUPO Renacer Nieve
232.0378,37.0,11,2023-03-30,1,1,1,5,7,Cliente en Riesgo,Farmacia Julia Brillar,GRUPO Luz Dicha
526.1549,111.0,12,2023-06-22,8,1,1,2,4,Cliente en Riesgo,Farmacia Julia Brillar,GRUPO Luz Dicha
238.2449,43.0,11,2023-08-31,30,1,1,2,4,Cliente en Riesgo,Farmacia Julia Brillar,GRUPO Luz Dicha
11.1172,2.0,1,2024-03-18,13,1,1,2,4,Cliente en Riesgo,Farmacia Julia Brillar,GRUPO Luz Dicha
1527.162,288.0,12,2025-03-26,5,2,1,3,6,Cliente en Riesgo,Farmacia Julia Brillar,GRUPO Luz Dicha
4130.593,1238.0,19,2025-06-25,5,2,1,3,6,Cliente en Riesgo,Farmacia Julia Brillar,GRUPO Luz Dicha
6949.2645,3742.0,21,2025-08-27,34,3,2,1,6,Cliente en Riesgo,Farmacia Julia Brillar,GRUPO Luz Dicha
11373.065,3948.0,20,2025-12-12,19,4,1,2,7,Cliente en Riesgo,Farmacia Julia Brillar,GRUPO Luz Dicha
19629.0609,6422.0,119,2023-03-31,0,4,4,5,13,Cliente Leal,Farmacia Pablo Triunfo,GRUPO Luz Triunfo
31564.6007,7247.0,124,2023-06-28,2,4,4,4,12,Cliente Leal,Farmacia Pablo Triunfo,GRUPO Luz Triunfo
46697.463,9889.0,240,2023-09-29,1,4,5,5,14,Cliente Leal,Farmacia Pablo Triunfo,GRUPO Luz Triunfo
29895.9646,7892.0,194,2023-12-31,0,4,5,5,14,Cliente Leal,Farmacia Pablo Triunfo,GRUPO Luz Triunfo
17533.4303,4723.0,102,2024-03-30,1,4,4,5,13,Cliente Leal,Farmacia Pablo Triunfo,GRUPO Luz Triunfo
52459.0153,11298.0,124,2024-06-30,0,5,4,5,14,Cliente Leal,Farmacia Pablo Triunfo,GRUPO Luz Triunfo
26993.3642,4554.0,91,2024-09-30,0,4,4,5,13,Cliente Leal,Farmacia Pablo Triunfo,GRUPO Luz Triunfo
30798.3532,5641.0,101,2024-12-30,1,4,4,5,13,Cliente Leal,Farmacia Pablo Triunfo,GRUPO Luz Triunfo
55783.638,10484.0,124,2025-03-27,4,5,4,3,12,Cliente Regular,Farmacia Pablo Triunfo,GRUPO Luz Triunfo
76226.9267,19471.0,135,2025-06-29,1,5,4,5,14,Cliente Leal,Farmacia Pablo Triunfo,GRUPO Luz Triunfo
25365.8135,3607.0,82,2025-09-30,0,4,4,5,13,Cliente Leal,Farmacia Pablo Triunfo,GRUPO Luz Triunfo
79918.9095,15475.0,135,2025-12-31,0,5,4,5,14,Cliente Leal,Farmacia Pablo Triunfo,GRUPO Luz Triunfo
1440.7975000000001,179.0,13,2023-03-30,1,2,1,5,8,Cliente en Riesgo,Farmacia Pablo Resurgir,GRUPO Cielo Tesoro
3469.8919,731.0,25,2023-06-09,21,2,2,2,6,Cliente en Riesgo,Farmacia Pablo Resurgir,GRUPO Cielo Tesoro
1170.1822,180.0,7,2023-08-23,38,2,1,1,4,Cliente en Riesgo,Farmacia Pablo Resurgir,GRUPO Cielo Tesoro
205.8045,15.0,2,2023-11-29,32,1,1,1,3,Cliente en Riesgo,Farmacia Pablo Resurgir,GRUPO Cielo Tesoro
831.6161999999999,115.0,11,2024-03-27,4,1,1,3,5,Cliente en Riesgo,Farmacia Pablo Resurgir,GRUPO Cielo Tesoro
1108.4658,256.0,11,2024-06-03,27,2,1,2,5,Cliente en Riesgo,Farmacia Pablo Resurgir,GRUPO Cielo Tesoro
1902.0391,195.0,12,2024-09-27,3,2,1,3,6,Cliente en Riesgo,Farmacia Pablo Resurgir,GRUPO Cielo Tesoro
255.8423,35.0,5,2024-12-27,4,1,1,3,5,Cliente en Riesgo,Farmacia Pablo Resurgir,GRUPO Cielo Tesoro
1032.8961,114.0,9,2025-03-25,6,2,1,3,6,Cliente en Riesgo,Farmacia Pablo Resurgir,GRUPO Cielo Tesoro
4964.4904,2559.0,23,2025-06-19,11,2,2,2,6,Cliente en Riesgo,Farmacia Pablo Resurgir,GRUPO Cielo Tesoro
10014.6985,2585.0,22,2025-09-30,0,4,2,5,11,Cliente Leal,Farmacia Pablo Resurgir,GRUPO Cielo Tesoro
11906.6728,2074.0,19,2025-12-26,5,4,1,3,8,Cliente en Riesgo,Farmacia Pablo Resurgir,GRUPO Cielo Tesoro
4782.9057,1142.0,106,2023-03-31,0,2,4,5,11,Cliente Leal,Farmacia Alicia Pasión,GRUPO Inspirar Firmeza
6047.822,1138.0,134,2023-06-28,2,3,4,4,11,Cliente Leal,Farmacia Alicia Pasión,GRUPO Inspirar Firmeza
4785.4304,1186.0,118,2023-09-25,5,2,4,3,9,Cliente Regular,Farmacia Alicia Pasión,GRUPO Inspirar Firmeza
6709.6810000000005,1495.0,128,2023-12-26,5,3,4,3,10,Cliente Regular,Farmacia Alicia Pasión,GRUPO Inspirar Firmeza
8484.6283,2208.0,104,2024-03-27,4,3,4,3,10,Cliente Regular,Farmacia Alicia Pasión,GRUPO Inspirar Firmeza
4023.768,820.0,71,2024-06-30,0,2,3,5,10,Cliente Leal,Farmacia Alicia Pasión,GRUPO Inspirar Firmeza
6032.3715,856.0,96,2024-09-25,5,3,4,3,10,Cliente Regular,Farmacia Alicia Pasión,GRUPO Inspirar Firmeza
12071.8992,1851.0,75,2024-12-23,8,4,3,2,9,Cliente Regular,Farmacia Alicia Pasión,GRUPO Inspirar Firmeza
8123.5714,1655.0,78,2025-03-31,0,3,3,5,11,Cliente Leal,Farmacia Alicia Pasión,GRUPO Inspirar Firmeza
5000.4956,1371.0,77,2025-06-30,0,3,3,5,11,Cliente Leal,Farmacia Alicia Pasión,GRUPO Inspirar Firmeza
7960.0934,2175.0,109,2025-09-29,1,3,4,5,12,Cliente Leal,Farmacia Alicia Pasión,GRUPO Inspirar Firmeza
7600.48,1876.0,73,2025-12-30,1,3,3,5,11,Cliente Leal,Farmacia Alicia Pasión,GRUPO Inspirar Firmeza
4018.8527,1162.0,90,2023-03-30,1,2,4,5,11,Cliente Leal,Farmacia Miguel Sueño,GRUPO Vivir Perla
8906.2057,2356.0,160,2023-06-29,1,3,5,5,13,Cliente Leal,Farmacia Miguel Sueño,GRUPO Vivir Perla
10428.131,2759.0,142,2023-09-30,0,4,4,5,13,Cliente Leal,Farmacia Miguel Sueño,GRUPO Vivir Perla
10135.4164,3318.0,150,2023-12-30,1,4,4,5,13,Cliente Leal,Farmacia Miguel Sueño,GRUPO Vivir Perla
12745.0629,4129.0,158,2024-03-31,0,4,5,5,14,Cliente Leal,Farmacia Miguel Sueño,GRUPO Vivir Perla
20789.532,6478.0,162,2024-06-30,0,4,5,5,14,Cliente Leal,Farmacia Miguel Sueño,GRUPO Vivir Perla
20070.0775,5530.0,139,2024-09-30,0,4,4,5,13,Cliente Leal,Farmacia Miguel Sueño,GRUPO Vivir Perla
18793.2341,4569.0,114,2024-12-30,1,4,4,5,13,Cliente Leal,Farmacia Miguel Sueño,GRUPO Vivir Perla
21836.4453,6281.0,183,2025-03-31,0,4,5,5,14,Cliente Leal,Farmacia Miguel Sueño,GRUPO Vivir Perla
27517.3501,7771.0,169,2025-06-30,0,4,5,5,14,Cliente Leal,Farmacia Miguel Sueño,GRUPO Vivir Perla
15801.1807,4743.0,165,2025-09-30,0,4,5,5,14,Cliente Leal,Farmacia Miguel Sueño,GRUPO Vivir Perla
13563.5518,3013.0,106,2025-12-30,1,4,4,5,13,Cliente Leal,Farmacia Miguel Sueño,GRUPO Vivir Perla
162.1702,41.0,4,2023-03-30,1,1,1,5,7,Cliente en Riesgo,Farmacia Mario Risa,GRUPO Florecer Latir
2036.7323,537.0,53,2023-06-29,1,2,3,5,10,Cliente Leal,Farmacia Mario Risa,GRUPO Florecer Latir
1716.3758,417.0,23,2023-08-16,45,2,2,1,5,Cliente en Riesgo,Farmacia Mario Risa,GRUPO Florecer Latir
520.0506,81.0,5,2023-12-27,4,1,1,3,5,Cliente en Riesgo,Farmacia Mario Risa,GRUPO Florecer Latir
2401.0459,542.0,38,2024-03-26,5,2,2,3,7,Cliente en Riesgo,Farmacia Mario Risa,GRUPO Florecer Latir
6667.3326,1496.0,58,2024-06-28,2,3,3,4,10,Cliente Leal,Farmacia Mario Risa,GRUPO Florecer Latir
5060.33,1047.0,75,2024-09-30,0,3,3,5,11,Cliente Leal,Farmacia Mario Risa,GRUPO Florecer Latir
7880.3432,1601.0,63,2024-12-30,1,3,3,5,11,Cliente Leal,Farmacia Mario Risa,GRUPO Florecer Latir
7568.2397,1930.0,68,2025-03-31,0,3,3,5,11,Cliente Leal,Farmacia Mario Risa,GRUPO Florecer Latir
13713.367,3394.0,113,2025-06-30,0,4,4,5,13,Cliente Leal,Farmacia Mario Risa,GRUPO Florecer Latir
9705.8428,2103.0,80,2025-09-28,2,3,3,4,10,Cliente Leal,Farmacia Mario Risa,GRUPO Florecer Latir
11245.7907,3397.0,103,2025-12-30,1,4,4,5,13,Cliente Leal,Farmacia Mario Risa,GRUPO Florecer Latir
2617.3525,691.0,40,2023-03-31,0,2,2,5,9,Cliente en Riesgo,Farmacia Alberto Aura,GRUPO Alba Amparo
4289.1555,1329.0,36,2023-06-05,25,2,2,2,6,Cliente en Riesgo,Farmacia Alberto Aura,GRUPO Alba Amparo
8139.9922,2044.0,91,2023-09-30,0,3,4,5,12,Cliente Leal,Farmacia Alberto Aura,GRUPO Alba Amparo
6537.2301,1765.0,61,2023-12-26,5,3,3,3,9,Cliente Regular,Farmacia Alberto Aura,GRUPO Alba Amparo
6487.5301,1710.0,71,2024-03-31,0,3,3,5,11,Cliente Leal,Farmacia Alberto Aura,GRUPO Alba Amparo
13725.357100000001,2875.0,90,2024-06-24,6,4,4,3,11,Cliente Regular,Farmacia Alberto Aura,GRUPO Alba Amparo
11784.7458,3374.0,114,2024-09-27,3,4,4,3,11,Cliente Regular,Farmacia Alberto Aura,GRUPO Alba Amparo
16038.2531,3517.0,73,2024-12-30,1,4,3,5,12,Cliente Leal,Farmacia Alberto Aura,GRUPO Alba Amparo
13028.0401,3592.0,98,2025-03-31,0,4,4,5,13,Cliente Leal,Farmacia Alberto Aura,GRUPO Alba Amparo
20692.1461,5332.0,121,2025-06-30,0,4,4,5,13,Cliente Leal,Farmacia Alberto Aura,GRUPO Alba Amparo
25974.5578,8626.0,123,2025-09-30,0,4,4,5,13,Cliente Leal,Farmacia Alberto Aura,GRUPO Alba Amparo
27240.4582,5339.0,84,2025-12-30,1,4,4,5,13,Cliente Leal,Farmacia Alberto Aura,GRUPO Alba Amparo
4484.8663,1310.0,57,2023-03-31,0,2,3,5,10,Cliente Leal,Farmacia Marta Elegir,GRUPO Mar Paz
5487.3074,1183.0,87,2023-06-29,1,3,4,5,12,Cliente Leal,Farmacia Marta Elegir,GRUPO Mar Paz
1098.1237,324.0,24,2023-09-29,1,2,2,5,9,Cliente en Riesgo,Farmacia Marta Elegir,GRUPO Mar Paz
3407.1104,840.0,52,2023-12-31,0,2,3,5,10,Cliente Leal,Farmacia Marta Elegir,GRUPO Mar Paz
4491.0542,826.0,52,2024-03-27,4,2,3,3,8,Cliente en Riesgo,Farmacia Marta Elegir,GRUPO Mar Paz
9543.889,1386.0,88,2024-06-30,0,3,4,5,12,Cliente Leal,Farmacia Marta Elegir,GRUPO Mar Paz
23155.6332,3539.0,161,2024-09-30,0,4,5,5,14,Cliente Leal,Farmacia Marta Elegir,GRUPO Mar Paz
29158.7784,4291.0,198,2024-12-30,1,4,5,5,14,Cliente Leal,Farmacia Marta Elegir,GRUPO Mar Paz
44417.0635,8950.0,243,2025-03-31,0,4,5,5,14,Cliente Leal,Farmacia Marta Elegir,GRUPO Mar Paz
34386.9765,8520.0,199,2025-06-30,0,4,5,5,14,Cliente Leal,Farmacia Marta Elegir,GRUPO Mar Paz
18410.4062,3727.0,126,2025-09-30,0,4,4,5,13,Cliente Leal,Farmacia Marta Elegir,GRUPO Mar Paz
34218.0904,6613.0,181,2025-12-31,0,4,5,5,14,Cliente Leal,Farmacia Marta Elegir,GRUPO Mar Paz
1047.6026,133.0,26,2023-03-29,2,2,2,4,8,Cliente en Riesgo,Farmacia Lidia Alivio,GRUPO Rocío Estela
3129.3757,578.0,51,2023-06-30,0,2,3,5,10,Cliente Leal,Farmacia Lidia Alivio,GRUPO Rocío Estela
3184.4879,563.0,76,2023-09-29,1,2,3,5,10,Cliente Leal,Farmacia Lidia Alivio,GRUPO Rocío Estela
3142.6524,476.0,74,2023-12-21,10,2,3,2,7,Cliente en Riesgo,Farmacia Lidia Alivio,GRUPO Rocío Estela
6532.3139,4579.0,86,2024-03-25,6,3,4,3,10,Cliente Regular,Farmacia Lidia Alivio,GRUPO Rocío Estela
4734.3614,647.0,78,2024-06-26,4,2,3,3,8,Cliente en Riesgo,Farmacia Lidia Alivio,GRUPO Rocío Estela
6764.4316,1390.0,79,2024-09-30,0,3,3,5,11,Cliente Leal,Farmacia Lidia Alivio,GRUPO Rocío Estela
9578.9513,5228.0,74,2024-12-31,0,3,3,5,11,Cliente Leal,Farmacia Lidia Alivio,GRUPO Rocío Estela
15602.8038,8579.0,134,2025-03-28,3,4,4,3,11,Cliente Regular,Farmacia Lidia Alivio,GRUPO Rocío Estela
8216.874,5789.0,86,2025-06-30,0,3,4,5,12,Cliente Leal,Farmacia Lidia Alivio,GRUPO Rocío Estela
5389.5777,1794.0,100,2025-09-29,1,3,4,5,12,Cliente Leal,Farmacia Lidia Alivio,GRUPO Rocío Estela
6502.6315,1800.0,88,2025-12-30,1,3,4,5,12,Cliente Leal,Farmacia Lidia Alivio,GRUPO Rocío Estela
9289.4064,4442.0,79,2023-03-31,0,3,3,5,11,Cliente Leal,Farmacia Adrián Velo,GRUPO Armonía Cumbre
7897.4051,1660.0,84,2023-06-29,1,3,4,5,12,Cliente Leal,Farmacia Adrián Velo,GRUPO Armonía Cumbre
10237.8298,3540.0,94,2023-09-29,1,4,4,5,13,Cliente Leal,Farmacia Adrián Velo,GRUPO Armonía Cumbre
14746.7987,3770.0,159,2023-12-27,4,4,5,3,12,Cliente Regular,Farmacia Adrián Velo,GRUPO Armonía Cumbre
8977.3302,2765.0,57,2024-03-31,0,3,3,5,11,Cliente Leal,Farmacia Adrián Velo,GRUPO Armonía Cumbre
16214.8195,3334.0,125,2024-06-27,3,4,4,3,11,Cliente Regular,Farmacia Adrián Velo,GRUPO Armonía Cumbre
21180.314,9142.0,129,2024-09-30,0,4,4,5,13,Cliente Leal,Farmacia Adrián Velo,GRUPO Armonía Cumbre
13501.9618,2121.0,80,2024-12-26,5,4,3,3,10,Cliente Regular,Farmacia Adrián Velo,GRUPO Armonía Cumbre
12418.956,2800.0,82,2025-03-28,3,4,4,3,11,Cliente Regular,Farmacia Adrián Velo,GRUPO Armonía Cumbre
12691.403900000001,2358.0,81,2025-06-23,7,4,4,3,11,Cliente Regular,Farmacia Adrián Velo,GRUPO Armonía Cumbre
10604.1262,1426.0,72,2025-09-30,0,4,3,5,12,Cliente Leal,Farmacia Adrián Velo,GRUPO Armonía Cumbre
64142.4278,54041.0,116,2025-12-30,1,5,4,5,14,Cliente Leal,Farmacia Adrián Velo,GRUPO Armonía Cumbre
98.7841,30.0,3,2023-03-21,10,1,1,2,4,Cliente en Riesgo,Farmacia Andrés Creer,GRUPO Estrella Río
151.485,34.0,1,2023-06-27,3,1,1,3,5,Cliente en Riesgo,Farmacia Andrés Creer,GRUPO Estrella Río
59.3316,12.0,1,2023-08-28,33,1,1,1,3,Cliente en Riesgo,Farmacia Andrés Creer,GRUPO Estrella Río
2854.2529,450.0,32,2024-03-30,1,2,2,5,9,Cliente en Riesgo,Farmacia Andrés Creer,GRUPO Estrella Río
5610.6818,853.0,61,2024-06-28,2,3,3,4,10,Cliente Leal,Farmacia Andrés Creer,GRUPO Estrella Río
7886.1956,2186.0,90,2024-09-27,3,3,4,3,10,Cliente Regular,Farmacia Andrés Creer,GRUPO Estrella Río
20789.3045,4471.0,130,2024-12-30,1,4,4,5,13,Cliente Leal,Farmacia Andrés Creer,GRUPO Estrella Río
33197.8344,7705.0,249,2025-03-31,0,4,5,5,14,Cliente Leal,Farmacia Andrés Creer,GRUPO Estrella Río
29077.9183,4832.0,258,2025-06-30,0,4,5,5,14,Cliente Leal,Farmacia Andrés Creer,GRUPO Estrella Río
21436.6562,3724.0,177,2025-09-30,0,4,5,5,14,Cliente Leal,Farmacia Andrés Creer,GRUPO Estrella Río
40391.2767,7031.0,141,2025-12-30,1,4,4,5,13,Cliente Leal,Farmacia Andrés Creer,GRUPO Estrella Río
2548.8816,567.0,46,2023-03-31,0,2,3,5,10,Cliente Leal,Farmacia Manuel Silencio,GRUPO Sonreír Renacer
1118.1538,164.0,27,2023-06-28,2,2,2,4,8,Cliente en Riesgo,Farmacia Manuel Silencio,GRUPO Sonreír Renacer
984.8485,209.0,24,2023-09-25,5,1,2,3,6,Cliente en Riesgo,Farmacia Manuel Silencio,GRUPO Sonreír Renacer
1597.7669,330.0,35,2023-12-27,4,2,2,3,7,Cliente en Riesgo,Farmacia Manuel Silencio,GRUPO Sonreír Renacer
3205.8505999999998,969.0,42,2024-03-31,0,2,3,5,10,Cliente Leal,Farmacia Manuel Silencio,GRUPO Sonreír Renacer
3011.8037,666.0,30,2024-06-25,5,2,2,3,7,Cliente en Riesgo,Farmacia Manuel Silencio,GRUPO Sonreír Renacer
3808.2522,554.0,33,2024-09-30,0,2,2,5,9,Cliente en Riesgo,Farmacia Manuel Silencio,GRUPO Sonreír Renacer
18013.0318,3576.0,106,2024-12-26,5,4,4,3,11,Cliente Regular,Farmacia Manuel Silencio,GRUPO Sonreír Renacer
21974.198,5471.0,121,2025-03-31,0,4,4,5,13,Cliente Leal,Farmacia Manuel Silencio,GRUPO Sonreír Renacer
13913.3443,3879.0,89,2025-06-29,1,4,4,5,13,Cliente Leal,Farmacia Manuel Silencio,GRUPO Sonreír Renacer
8491.275,1805.0,51,2025-09-30,0,3,3,5,11,Cliente Leal,Farmacia Manuel Silencio,GRUPO Sonreír Renacer
6759.115,1522.0,47,2025-12-28,3,3,3,3,9,Cliente Regular,Farmacia Manuel Silencio,GRUPO Sonreír Renacer
5374.5631,2268.0,97,2023-03-31,0,3,4,5,12,Cliente Leal,Farmacia Esteban Aliento,GRUPO Oasis Sereno
8118.0861,3444.0,108,2023-06-30,0,3,4,5,12,Cliente Leal,Farmacia Esteban Aliento,GRUPO Oasis Sereno
2070.5236,524.0,48,2023-09-29,1,2,3,5,10,Cliente Leal,Farmacia Esteban Aliento,GRUPO Oasis Sereno
3981.2462,1395.0,90,2023-12-27,4,2,4,3,9,Cliente Regular,Farmacia Esteban Aliento,GRUPO Oasis Sereno
4683.9332,1152.0,88,2024-03-30,1,2,4,5,11,Cliente Leal,Farmacia Esteban Aliento,GRUPO Oasis Sereno
19092.989,9532.0,144,2024-06-28,2,4,4,4,12,Cliente Leal,Farmacia Esteban Aliento,GRUPO Oasis Sereno
6603.4289,2335.0,94,2024-09-18,12,3,4,2,9,Cliente Regular,Farmacia Esteban Aliento,GRUPO Oasis Sereno
20607.546,16014.0,116,2024-12-30,1,4,4,5,13,Cliente Leal,Farmacia Esteban Aliento,GRUPO Oasis Sereno
16648.4962,17779.0,128,2025-03-26,5,4,4,3,11,Cliente Regular,Farmacia Esteban Aliento,GRUPO Oasis Sereno
18576.4837,12226.0,173,2025-06-30,0,4,5,5,14,Cliente Leal,Farmacia Esteban Aliento,GRUPO Oasis Sereno
17115.3976,6489.0,168,2025-09-30,0,4,5,5,14,Cliente Leal,Farmacia Esteban Aliento,GRUPO Oasis Sereno
15684.0097,8878.0,171,2025-12-30,1,4,5,5,14,Cliente Leal,Farmacia Esteban Aliento,GRUPO Oasis Sereno
2066.8821,884.0,71,2023-03-31,0,2,3,5,10,Cliente Leal,Farmacia Rosa Agradecer,GRUPO Calidez Anhelo
1350.3129,426.0,48,2023-06-28,2,2,3,4,9,Cliente en Riesgo,Farmacia Rosa Agradecer,GRUPO Calidez Anhelo
2943.3551,936.0,74,2023-09-30,0,2,3,5,10,Cliente Leal,Farmacia Rosa Agradecer,GRUPO Calidez Anhelo
2216.0555,823.0,66,2023-12-31,0,2,3,5,10,Cliente Leal,Farmacia Rosa Agradecer,GRUPO Calidez Anhelo
3452.4077,1176.0,89,2024-03-31,0,2,4,5,11,Cliente Leal,Farmacia Rosa Agradecer,GRUPO Calidez Anhelo
3303.655,780.0,68,2024-06-30,0,2,3,5,10,Cliente Leal,Farmacia Rosa Agradecer,GRUPO Calidez Anhelo
4782.3338,1218.0,103,2024-09-30,0,2,4,5,11,Cliente Leal,Farmacia Rosa Agradecer,GRUPO Calidez Anhelo
11298.3463,3994.0,129,2024-12-29,2,4,4,4,12,Cliente Leal,Farmacia Rosa Agradecer,GRUPO Calidez Anhelo
9334.697400000001,2827.0,168,2025-03-31,0,3,5,5,13,Cliente Leal,Farmacia Rosa Agradecer,GRUPO Calidez Anhelo
12169.5151,5063.0,151,2025-06-30,0,4,5,5,14,Cliente Leal,Farmacia Rosa Agradecer,GRUPO Calidez Anhelo
6183.9069,2340.0,80,2025-09-30,0,3,3,5,11,Cliente Leal,Farmacia Rosa Agradecer,GRUPO Calidez Anhelo
5341.5772,1759.0,70,2025-12-30,1,3,3,5,11,Cliente Leal,Farmacia Rosa Agradecer,GRUPO Calidez Anhelo
13992.7499,2805.0,37,2023-03-23,8,4,2,2,8,Cliente Regular,Farmacia Tomás Armonía,GRUPO Velo Armonía
4216.596,595.0,25,2023-06-29,1,2,2,5,9,Cliente en Riesgo,Farmacia Tomás Armonía,GRUPO Velo Armonía
11579.0352,2320.0,53,2023-09-29,1,4,3,5,12,Cliente Leal,Farmacia Tomás Armonía,GRUPO Velo Armonía
8732.881,1422.0,43,2023-12-20,11,3,3,2,8,Cliente Regular,Farmacia Tomás Armonía,GRUPO Velo Armonía
10712.8813,1826.0,47,2024-03-26,5,4,3,3,10,Cliente Regular,Farmacia Tomás Armonía,GRUPO Velo Armonía
13141.4313,2083.0,53,2024-06-28,2,4,3,4,11,Cliente Leal,Farmacia Tomás Armonía,GRUPO Velo Armonía
20799.1836,3249.0,81,2024-09-30,0,4,4,5,13,Cliente Leal,Farmacia Tomás Armonía,GRUPO Velo Armonía
24948.3569,3886.0,87,2024-12-28,3,4,4,3,11,Cliente Regular,Farmacia Tomás Armonía,GRUPO Velo Armonía
19966.366,3753.0,123,2025-03-31,0,4,4,5,13,Cliente Leal,Farmacia Tomás Armonía,GRUPO Velo Armonía
63847.8998,17554.0,122,2025-06-30,0,5,4,5,14,Cliente Leal,Farmacia Tomás Armonía,GRUPO Velo Armonía
24490.5464,3599.0,96,2025-09-29,1,4,4,5,13,Cliente Leal,Farmacia Tomás Armonía,GRUPO Velo Armonía
7967.3462,1056.0,28,2025-12-23,8,3,2,2,7,Cliente en Riesgo,Farmacia Tomás Armonía,GRUPO Velo Armonía
5330.4763,1629.0,143,2023-03-31,0,3,4,5,12,Cliente Leal,,
9199.3075,2202.0,152,2023-06-23,7,3,5,3,11,Cliente Regular,,
4129.0764,1007.0,64,2023-09-30,0,2,3,5,10,Cliente Leal,,
9290.0926,2212.0,180,2023-12-15,16,3,5,2,10,Cliente Regular,,
10324.9964,1833.0,75,2024-03-26,5,4,3,3,10,Cliente Regular,,
14037.6596,2373.0,87,2024-06-27,3,4,4,3,11,Cliente Regular,,
13695.8843,2267.0,91,2024-09-30,0,4,4,5,13,Cliente Leal,,
6343.1913,821.0,50,2024-12-26,5,3,3,3,9,Cliente Regular,,
9532.9041,1464.0,78,2025-03-28,3,3,3,3,9,Cliente Regular,,
18133.578700000002,3482.0,114,2025-06-30,0,4,4,5,13,Cliente Leal,,
7906.2829,1308.0,65,2025-09-24,6,3,3,3,9,Cliente Regular,,
17229.1457,2582.0,87,2025-12-30,1,4,4,5,13,Cliente Leal,,
1467.3877,270.0,24,2023-03-31,0,2,2,5,9,Cliente en Riesgo,Farmacia Iker Sereno,GRUPO Alma Horizonte
2170.1436,427.0,40,2023-06-30,0,2,2,5,9,Cliente en Riesgo,Farmacia Iker Sereno,GRUPO Alma Horizonte
2322.2786,580.0,31,2023-09-27,3,2,2,3,7,Cliente en Riesgo,Farmacia Iker Sereno,GRUPO Alma Horizonte
3479.2156,1041.0,41,2023-12-07,24,2,3,2,7,Cliente en Riesgo,Farmacia Iker Sereno,GRUPO Alma Horizonte
7922.8039,1632.0,86,2024-03-31,0,3,4,5,12,Cliente Leal,Farmacia Iker Sereno,GRUPO Alma Horizonte
9645.5809,2734.0,76,2024-06-28,2,3,3,4,10,Cliente Leal,Farmacia Iker Sereno,GRUPO Alma Horizonte
4994.1101,761.0,53,2024-09-30,0,2,3,5,10,Cliente Leal,Farmacia Iker Sereno,GRUPO Alma Horizonte
26347.8317,8438.0,58,2024-11-25,36,4,3,1,8,Cliente Regular,Farmacia Iker Sereno,GRUPO Alma Horizonte
22425.21,6286.0,178,2025-03-31,0,4,5,5,14,Cliente Leal,Farmacia Iker Sereno,GRUPO Alma Horizonte
35503.7782,9529.0,190,2025-06-29,1,4,5,5,14,Cliente Leal,Farmacia Iker Sereno,GRUPO Alma Horizonte
8751.8925,3458.0,84,2025-09-30,0,3,4,5,12,Cliente Leal,Farmacia Iker Sereno,GRUPO Alma Horizonte
15631.7877,5885.0,89,2025-12-28,3,4,4,3,11,Cliente Regular,Farmacia Iker Sereno,GRUPO Alma Horizonte
5544.9671,1027.0,29,2023-03-31,0,3,2,5,10,Cliente Leal,,
3748.4189,634.0,18,2023-06-27,3,2,1,3,6,Cliente en Riesgo,,
14975.7182,2675.0,69,2023-09-22,8,4,3,2,9,Cliente Regular,,
7357.0151,1048.0,43,2023-12-27,4,3,3,3,9,Cliente Regular,,
11697.6039,2472.0,55,2024-03-31,0,4,3,5,12,Cliente Leal,,
14844.6499,2400.0,47,2024-06-27,3,4,3,3,10,Cliente Regular,,
18123.1824,2932.0,73,2024-09-27,3,4,3,3,10,Cliente Regular,,
22697.9322,4366.0,58,2024-12-27,4,4,3,3,10,Cliente Regular,,
15831.3691,3151.0,81,2025-03-27,4,4,4,3,11,Cliente Regular,,
24590.6054,6090.0,87,2025-06-27,3,4,4,3,11,Cliente Regular,,
13239.8685,2337.0,63,2025-09-23,7,4,3,3,10,Cliente Regular,,
6028.1723,651.0,20,2025-11-05,56,3,1,1,5,Cliente en Riesgo,,
5082.2168,1167.0,42,2023-03-31,0,3,3,5,11,Cliente Leal,Farmacia Clara Viaje,GRUPO Senda Abrazo
